Timeline,Start time,Duration,Row,Instance number,Cross Destination,Cross Origins,Cross Outcome,Cross Type,Defending Actions,Fouled,Goalkeeper Actions,Offsides,Pass Destination,Pass Outcome,Pass Outcome - Destination,Pass Type,Receiving Type,Scoring,Set Piece,Shooting Heat Graph,Shot Faced Location,Shots,Turnover,Ungrouped,Notes,Flags
INDIVIDUAL',4586.007206,14,Manaia Elliott,22,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',4676.820858,14,Manaia Elliott,23,,,,,,,,,,Complete,,Backwards,Seam 3,,,,,,,,,
INDIVIDUAL',4803.364449,14,Manaia Elliott,24,,,,,,,,,,Incomplete,,Backwards,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4818.272142,14,Manaia Elliott,25,CD Zone TWO C,CO Zone 00 L,Teammate Found,Cut Back,,,,,,,,,Seam 3,,,,,SHOT ASSIST,,,,
INDIVIDUAL',5104.104132,14,Manaia Elliott,26,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',5190.506231,14,Manaia Elliott,27,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',5205.922153,14,Manaia Elliott,28,,,,,,,,Offside,,,,,,,,,,,,,,
INDIVIDUAL',5246.045853,14,Manaia Elliott,29,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5411.07982,14,Manaia Elliott,30,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',5414.567829,14,Manaia Elliott,31,,,,,Ground Duel -,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',3625.050631,14,Maya Hahn,1,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',3640.339174,14,Maya Hahn,2,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',3675.303002,14,Maya Hahn,3,,,,,,,,,,Incomplete,,Through,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',3695.891442,14,Maya Hahn,4,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',3705.462217,14,Maya Hahn,5,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',3774.775797,14,Maya Hahn,6,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3914.352884,14,Maya Hahn,7,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',3927.08885,14,Maya Hahn,8,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',4101.857327,14,Maya Hahn,9,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',4112.285721,14,Maya Hahn,10,,,,,,,,,,,,,Seam 1,,,SL Zone TWO C,,SHOT,,,,
INDIVIDUAL',4283.370773,14,Maya Hahn,11,,,,,,,,,Pass into F3,Complete,Complete,Over,Below,,,,,,,,,
INDIVIDUAL',4524.739653,14,Maya Hahn,12,,,,,,,,,,Incomplete,,Through,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4553.905175,14,Maya Hahn,13,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',4599.443075,14,Maya Hahn,14,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',4601.693759,14,Maya Hahn,15,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',4610.297389,14,Maya Hahn,16,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4618.206428,14,Maya Hahn,17,,,,,,,,,Pass into F3,Complete,Complete,Around,Neutral,,,,,,,,,
INDIVIDUAL',4672.089059,14,Maya Hahn,18,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 2,,,,,,,,,
INDIVIDUAL',4680.093483,14,Maya Hahn,19,CD Gold Zone,CO Zone 00 L,Teammate Found,Cut Back,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',4697.740882,14,Maya Hahn,20,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',4756.960428,14,Maya Hahn,21,,,,,,,,,,,,,Seam 2,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',4811.725146,14,Maya Hahn,22,,,,,,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',4855.425208,14,Maya Hahn,23,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Around,,,,,,,,,,
INDIVIDUAL',5328.660283,14,Maya Hahn,24,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',5349.486701,14,Maya Hahn,25,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',5420.224043,14,Maya Hahn,26,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',5440.281022,14,Maya Hahn,27,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',5496.982889,14,Maya Hahn,28,,,,,,,,,Pass into box,Incomplete,Incomplete,Through,Seam 2,,,,,,,,,
INDIVIDUAL',4184.932602,10.77388448,Hannah Blake,1,,,,,AERIAL DUEL +,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4263.06865,8.637812552,Hannah Blake,2,,,,,AERIAL DUEL +,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4375.041641,14,Hannah Blake,3,,,,,AERIAL DUEL +,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',4427.007351,14,Hannah Blake,4,,,,,AERIAL DUEL +,,,,,,,,Below,Goal,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',4529.01862,14,Hannah Blake,5,,,,,"INTERCEPTION +, AERIAL DUEL +",,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4606.384088,14,Hannah Blake,6,,,,,AERIAL DUEL +,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4690.850242,14,Hannah Blake,7,,,,,AERIAL DUEL +,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4755.071254,14,Hannah Blake,8,,,,,AERIAL DUEL +,,,,Pass into box,Complete,Complete,Through,Below,,,,,SHOT ASSIST,,,,
INDIVIDUAL',4813.648467,14,Hannah Blake,9,,,,,AERIAL DUEL +,,,,,Complete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',5109.834218,14,Hannah Blake,10,,,,,AERIAL DUEL +,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',5198.475365,14,Hannah Blake,11,,,,,AERIAL DUEL +,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',5203.158027,14,Hannah Blake,12,,,,,AERIAL DUEL +,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',5210.435338,14,Hannah Blake,13,,,,,AERIAL DUEL +,,,,,,,,Below,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',5309.848382,14,Hannah Blake,14,,,,,AERIAL DUEL +,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',5315.61563,14,Hannah Blake,15,,,,,AERIAL DUEL +,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',5324.084129,14,Hannah Blake,16,,,,,"INTERCEPTION +, AERIAL DUEL +",,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',5341.76619,14,Hannah Blake,17,,,,,"INTERCEPTION +, AERIAL DUEL +",,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',5447.075053,14,Hannah Blake,18,,,,,AERIAL DUEL +,,,,,Incomplete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',4196.940426,8,Gabi Rennie,1,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4287.512742,8,Gabi Rennie,2,,CO Zone 00 R,Teammate Not Found,Whipped,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',4620.860889,8,Gabi Rennie,3,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',4626.759959,8,Gabi Rennie,4,CD Gold Zone,CO Zone XAR,Teammate Not Found,Cut Back,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',4865.365897,8,Gabi Rennie,5,,CO Zone XAR,Teammate Not Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',5055.151469,8,Gabi Rennie,6,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5145.675287,8,Gabi Rennie,7,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5151.672691,8,Gabi Rennie,8,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',5301.716574,8,Gabi Rennie,9,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4748.963372,14,Pia Vlok,1,CD Zone 00 R,CO Zone FOUR C L,Teammate Found,Floated,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',4795.664113,14,Pia Vlok,2,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4801.564843,14,Pia Vlok,3,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',4808.180994,14,Pia Vlok,4,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4858.644673,14,Pia Vlok,5,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',5077.227889,14,Pia Vlok,6,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',5256.918178,14,Pia Vlok,7,,,,,INTERCEPTION +,Fouled,,,,,,,,,,,,,,,,
INDIVIDUAL',5310.296746,14,Pia Vlok,8,,,,,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',5312.874205,14,Pia Vlok,9,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',5318.315942,14,Pia Vlok,10,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',5331.766731,14,Pia Vlok,11,,,,,,,,,,,,,Neutral,,,,,,Turnover,,,
INDIVIDUAL',47.25666667,14,Team Actions,1,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',47.25666667,14,Team Actions,2,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',49.4041406,14,Team Actions,3,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',51.56647145,14,Team Actions,4,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',54.16717401,14,Team Actions,5,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',58.64968389,14,Team Actions,6,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',60.8886535,14,Team Actions,7,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',64.30252346,14,Team Actions,8,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',66.4818873,14,Team Actions,9,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',68.06259439,14,Team Actions,10,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',70.34225971,14,Team Actions,11,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',76.56097863,14,Team Actions,12,,,,,,,,,,Incomplete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',82.82912809,14,Team Actions,13,,,,,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',86.93361376,14,Team Actions,14,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',88.92126309,14,Team Actions,15,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',90.25794677,14,Team Actions,16,,,,,,,,,,Complete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',92.66291696,14,Team Actions,17,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',98.33076647,14,Team Actions,18,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',100.3443598,14,Team Actions,19,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',101.3156922,14,Team Actions,20,,,,,,,,,,Complete,,Neutral,Seam 2,,,,,,,,,
INDIVIDUAL',102.7237034,14,Team Actions,21,,,,,,,,,,,,,,,,,,,Turnover,,,
INDIVIDUAL',108.5182846,14,Team Actions,22,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',111.0889682,14,Team Actions,23,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',111.0889682,14,Team Actions,24,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',133.7991168,14,Team Actions,25,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',135.1243716,14,Team Actions,26,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',137.538112,14,Team Actions,27,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',143.2762255,14,Team Actions,28,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',144.445086,14,Team Actions,29,,,,,INTERCEPTION +,,,,,,,,,,,SL Zone TWO C,,SHOT,,,,
INDIVIDUAL',169.6677281,14,Team Actions,30,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',171.2451912,14,Team Actions,31,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',173.4560961,14,Team Actions,32,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',175.0402873,14,Team Actions,33,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',175.6828003,14,Team Actions,34,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',177.8166839,14,Team Actions,35,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',178.3523717,14,Team Actions,36,,,,,,,,,,"Complete, Complete",,"Neutral, Neutral","Seam 2, Seam 3",,,,,,,,,
INDIVIDUAL',180.2162728,14,Team Actions,37,,,,,,,,,,Complete,,Through,Neutral,,,,,,,,,
INDIVIDUAL',181.4355888,14,Team Actions,38,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',185.7460301,14,Team Actions,39,,CO Zone XAL,Teammate Not Found,Whipped,,,,,,,,,Neutral,,,,,,,,,
INDIVIDUAL',188.2888286,14,Team Actions,40,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',189.7677651,14,Team Actions,41,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',192.0406627,14,Team Actions,42,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',194.1186579,14,Team Actions,43,,,Teammate Not Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',206.0075884,14,Team Actions,44,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',208.4200884,14,Team Actions,45,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',211.7647681,14,Team Actions,46,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',216.6707529,14,Team Actions,47,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',219.4263194,14,Team Actions,48,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',221.5592834,14,Team Actions,49,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',225.4892686,14,Team Actions,50,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',234.4663151,14,Team Actions,51,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Through,,,,,,,,,,
INDIVIDUAL',240.6279247,14,Team Actions,52,CD Zone 00 L,CO Zone XAR,Teammate Found,Floated,,,,,,,,,Seam 3,,,,,SHOT ASSIST,,,,
INDIVIDUAL',245.1492302,14,Team Actions,53,,,,,,,,,,,,,,,,SL Zone 00 L,,SHOT,,,,
INDIVIDUAL',273.9203448,14,Team Actions,54,,,,,Aerial Duel +,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',275.4450105,14,Team Actions,55,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',279.1958714,14,Team Actions,56,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',280.3311808,14,Team Actions,57,,,,,,,,,,Incomplete,,Through,Seam 2,,,,,,,,,
INDIVIDUAL',291.1318846,14,Team Actions,58,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',294.5288499,14,Team Actions,59,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',300.2988325,14,Team Actions,60,,,,,,,,,Pass into F3,Complete,Complete,Around,Neutral,,,,,,,,,
INDIVIDUAL',302.8859236,14,Team Actions,61,,,,,,,,,Pass into box,Incomplete,Incomplete,Around,Seam 2,,,,,,,,,
INDIVIDUAL',325.8194528,14,Team Actions,62,,,,,INTERCEPTION +,,,,,,,,,,,SL Zone THREE C,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',328.3586376,14,Team Actions,63,,,,,,,,,,,,,,Goal,,SL Black Box,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',377.9705295,14,Team Actions,64,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',379.4689191,14,Team Actions,65,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',383.3707106,14,Team Actions,66,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',385.272624,14,Team Actions,67,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',389.5508772,14,Team Actions,68,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',396.7257254,14,Team Actions,69,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',402.0294342,14,Team Actions,70,,,,,,,,,,Complete,,Over,Neutral,,,,,,,,,
INDIVIDUAL',406.1771357,14,Team Actions,71,,,,,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',423.9559263,14,Team Actions,72,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',438.69575,14,Team Actions,73,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',440.0250376,14,Team Actions,74,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',442.2041282,14,Team Actions,75,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',445.2019535,14,Team Actions,76,,,,,INTERCEPTION +,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',446.730955,14,Team Actions,77,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',451.3425367,14,Team Actions,78,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',455.6100243,14,Team Actions,79,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',457.9304214,14,Team Actions,80,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',459.9880213,14,Team Actions,81,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',463.1824172,14,Team Actions,82,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',466.515581,14,Team Actions,83,,,,,,,,,Pass into box,Complete,Complete,Around,Seam 2,,,,,,,,,
INDIVIDUAL',468.2893394,14,Team Actions,84,,,,,,,,,,,,,Neutral,,,SL Zone 00 R,,SHOT,,,,
INDIVIDUAL',505.0473654,14,Team Actions,85,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',514.9294401,14,Team Actions,86,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',518.4574438,14,Team Actions,87,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',520.8095134,14,Team Actions,88,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',523.6552224,14,Team Actions,89,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',526.9927691,14,Team Actions,90,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',531.1479476,14,Team Actions,91,,,,,,,,,,Incomplete,,Through,Below,,,,,,Turnover,,,
INDIVIDUAL',536.5976795,14,Team Actions,92,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',538.57208,14,Team Actions,93,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Through,,,,,,,,,,
INDIVIDUAL',539.9208503,14,Team Actions,94,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',542.1891882,14,Team Actions,95,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',545.499323,14,Team Actions,96,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',549.7755256,14,Team Actions,97,,,,,,,,,,Incomplete,,Through,Below,,,,,,,,,
INDIVIDUAL',558.0292253,14,Team Actions,98,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',565.0291384,14,Team Actions,99,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',569.2342163,3,Team Actions,100,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',574.8542961,14,Team Actions,101,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',576.2960615,14,Team Actions,102,CD Black Box,CO Zone 00 R,Teammate Found,Whipped,,,,,,,,,Seam 2,,,,,SHOT ASSIST,,,,
INDIVIDUAL',579.0825202,14,Team Actions,103,,,,,,,,,,,,,,,,SL Black Box,,SHOT,,,,
INDIVIDUAL',624.9907038,14,Team Actions,104,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Through,,,,,,,,,,
INDIVIDUAL',626.9715283,14,Team Actions,105,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',630.6933539,14,Team Actions,106,,,,,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',633.0482223,14,Team Actions,107,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',635.8937985,14,Team Actions,108,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',645.2300568,14,Team Actions,109,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',647.6027825,14,Team Actions,110,,,,,,,,,Pass into F3,Complete,Complete,Through,,,,,,,,,,
INDIVIDUAL',649.3213143,14,Team Actions,111,,,,,,,,,,Complete,,Neutral,Seam 2,,,,,,,,,
INDIVIDUAL',653.0668693,14,Team Actions,112,,,,,,,,,,,,,Neutral,,,,,,Turnover,,,
INDIVIDUAL',664.3329806,14,Team Actions,113,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',667.4331709,21.90004329,Team Actions,114,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',670.0279172,14,Team Actions,115,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',677.3983303,14,Team Actions,116,,,,,,,,,Pass into F3,"Complete, Complete",Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',679.4129471,14,Team Actions,117,,,,,,,,,,Incomplete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',707.9650535,14,Team Actions,118,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',709.8084901,14,Team Actions,119,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',711.0053816,14,Team Actions,120,,,,,,,,,,Incomplete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',715.4052638,14,Team Actions,121,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',719.4391682,14,Team Actions,122,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',723.5912891,14,Team Actions,123,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',727.0101707,14,Team Actions,124,,,,,,,,,,Complete,,Over,Neutral,,,,,,,,,
INDIVIDUAL',731.7752879,14,Team Actions,125,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',735.9238919,14,Team Actions,126,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',739.0902849,14,Team Actions,127,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',759.6011535,14,Team Actions,128,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',761.8911388,14,Team Actions,129,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',763.0621318,14,Team Actions,130,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',767.1386858,14,Team Actions,131,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Around,,,,,,,,,,
INDIVIDUAL',771.5677952,14,Team Actions,132,CD Gold Zone,CO Zone XAR,Teammate Not Found,Whipped,,,,,,,,,Neutral,,,,,,,,,
INDIVIDUAL',778.694927,14,Team Actions,133,,,,,INTERCEPTION +,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',781.1900322,14,Team Actions,134,,,,,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',794.0399202,14,Team Actions,135,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',795.4615868,14,Team Actions,136,,,,,,,,,,Incomplete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',832.3336702,14,Team Actions,137,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',836.9291427,3,Team Actions,138,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',837.1008202,14,Team Actions,139,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',838.2125071,14,Team Actions,140,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',842.8933673,14,Team Actions,141,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',846.4402338,14,Team Actions,142,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',853.5738052,14,Team Actions,143,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',862.2018895,14,Team Actions,144,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',870.007893,14,Team Actions,145,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',874.1301103,14,Team Actions,146,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',877.7825644,14,Team Actions,147,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',882.5316512,14,Team Actions,148,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
